,intercept,age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,race,sex,priors_count,c_charge_degree,two_year_recid
2050,1.0,1.0,0.0,0.0,1,0.0,-0.7099948638579587,1.0,0
2051,1.0,1.0,0.0,0.0,0,1.0,2.161539918856452,0.0,1
2052,1.0,1.0,0.0,0.0,1,0.0,-0.7099948638579587,1.0,0
2053,1.0,1.0,0.0,0.0,0,1.0,-0.5048852365212151,1.0,0
2054,1.0,0.0,0.0,1.0,1,1.0,-0.7099948638579587,0.0,1
2055,1.0,0.0,0.0,1.0,1,1.0,-0.7099948638579587,0.0,0
2056,1.0,1.0,0.0,0.0,1,1.0,-0.2997756091844715,0.0,1
2057,1.0,0.0,1.0,0.0,1,1.0,2.161539918856452,0.0,1
2058,1.0,1.0,0.0,0.0,0,0.0,2.366649546193196,1.0,1
2059,1.0,1.0,0.0,0.0,1,1.0,0.3155532728257594,0.0,1
2060,1.0,1.0,0.0,0.0,1,1.0,-0.5048852365212151,0.0,0
2061,1.0,0.0,0.0,1.0,1,1.0,-0.7099948638579587,0.0,0
2062,1.0,1.0,0.0,0.0,1,1.0,-0.7099948638579587,0.0,1
2063,1.0,0.0,0.0,1.0,0,1.0,-0.0946659818477278,0.0,1
2064,1.0,1.0,0.0,0.0,1,1.0,0.3155532728257594,0.0,1
2065,1.0,1.0,0.0,0.0,0,0.0,-0.7099948638579587,1.0,0
2066,1.0,0.0,1.0,0.0,0,1.0,-0.0946659818477278,1.0,0
2067,1.0,1.0,0.0,0.0,0,1.0,0.9308821548359902,1.0,0
2068,1.0,0.0,1.0,0.0,0,1.0,3.18708805554017,0.0,1
2069,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,0.0,0
2070,1.0,1.0,0.0,0.0,1,1.0,1.7513206641829648,1.0,1
2071,1.0,1.0,0.0,0.0,1,0.0,-0.5048852365212151,1.0,1
2072,1.0,0.0,0.0,1.0,0,0.0,-0.5048852365212151,1.0,0
2073,1.0,0.0,0.0,1.0,0,1.0,-0.2997756091844715,1.0,1
2074,1.0,0.0,1.0,0.0,1,1.0,-0.7099948638579587,0.0,0
2075,1.0,1.0,0.0,0.0,1,1.0,-0.5048852365212151,0.0,1
2076,1.0,0.0,0.0,1.0,0,1.0,-0.2997756091844715,0.0,1
2077,1.0,1.0,0.0,0.0,1,1.0,1.9564302915197085,0.0,1
2078,1.0,1.0,0.0,0.0,1,0.0,-0.7099948638579587,1.0,0
2079,1.0,1.0,0.0,0.0,1,1.0,-0.2997756091844715,0.0,0
2080,1.0,0.0,0.0,1.0,0,1.0,-0.2997756091844715,0.0,0
2081,1.0,1.0,0.0,0.0,0,1.0,0.3155532728257594,0.0,0
2082,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,1.0,0
2083,1.0,1.0,0.0,0.0,1,1.0,-0.7099948638579587,0.0,1
2084,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,1.0,0
2085,1.0,1.0,0.0,0.0,0,1.0,3.802416937550401,0.0,1
2086,1.0,0.0,0.0,1.0,1,0.0,-0.7099948638579587,1.0,0
2087,1.0,0.0,1.0,0.0,0,1.0,-0.0946659818477278,1.0,1
2088,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,1.0,1
2089,1.0,1.0,0.0,0.0,0,1.0,-0.2997756091844715,1.0,0
2090,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,0.0,0
2091,1.0,1.0,0.0,0.0,0,1.0,1.5462110368462212,0.0,1
2092,1.0,0.0,1.0,0.0,1,0.0,-0.0946659818477278,0.0,1
2093,1.0,0.0,0.0,1.0,0,1.0,-0.0946659818477278,0.0,1
2094,1.0,1.0,0.0,0.0,0,1.0,2.366649546193196,0.0,0
2095,1.0,1.0,0.0,0.0,1,1.0,-0.5048852365212151,1.0,0
2096,1.0,1.0,0.0,0.0,0,0.0,-0.2997756091844715,1.0,0
2097,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,0.0,0
2098,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,1.0,1
2099,1.0,0.0,1.0,0.0,1,1.0,-0.5048852365212151,0.0,1
2100,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,0.0,0
2101,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,0.0,1
2102,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,0.0,0
2103,1.0,0.0,0.0,1.0,1,1.0,-0.7099948638579587,0.0,0
2104,1.0,1.0,0.0,0.0,1,0.0,-0.7099948638579587,0.0,1
2105,1.0,1.0,0.0,0.0,0,1.0,3.802416937550401,0.0,1
2106,1.0,0.0,1.0,0.0,1,1.0,-0.7099948638579587,1.0,0
2107,1.0,1.0,0.0,0.0,0,1.0,-0.5048852365212151,1.0,0
2108,1.0,1.0,0.0,0.0,1,1.0,0.3155532728257594,0.0,1
2109,1.0,0.0,0.0,1.0,0,1.0,-0.5048852365212151,0.0,1
2110,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,0.0,0
2111,1.0,0.0,0.0,1.0,0,1.0,-0.0946659818477278,0.0,0
2112,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,1.0,1
2113,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,1.0,0
2114,1.0,1.0,0.0,0.0,0,1.0,-0.2997756091844715,1.0,0
2115,1.0,0.0,0.0,1.0,1,1.0,-0.5048852365212151,0.0,0
2116,1.0,1.0,0.0,0.0,1,1.0,0.520662900162503,0.0,1
2117,1.0,0.0,1.0,0.0,0,1.0,-0.2997756091844715,1.0,0
2118,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,0.0,0
2119,1.0,1.0,0.0,0.0,0,0.0,-0.7099948638579587,0.0,0
2120,1.0,1.0,0.0,0.0,0,0.0,-0.7099948638579587,0.0,0
2121,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,0.0,1
2122,1.0,1.0,0.0,0.0,0,1.0,-0.2997756091844715,0.0,0
2123,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,1.0,0
2124,1.0,1.0,0.0,0.0,0,1.0,0.7257725274992466,0.0,0
2125,1.0,1.0,0.0,0.0,0,1.0,0.520662900162503,1.0,1
2126,1.0,0.0,0.0,1.0,0,1.0,-0.2997756091844715,0.0,1
2127,1.0,1.0,0.0,0.0,1,1.0,-0.2997756091844715,1.0,0
2128,1.0,0.0,0.0,1.0,1,1.0,0.1104436454890157,1.0,1
2129,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,1.0,1
2130,1.0,1.0,0.0,0.0,1,1.0,-0.0946659818477278,1.0,0
2131,1.0,0.0,1.0,0.0,1,0.0,-0.7099948638579587,0.0,0
2132,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,0.0,0
2133,1.0,1.0,0.0,0.0,1,1.0,-0.5048852365212151,1.0,1
2134,1.0,0.0,0.0,1.0,1,1.0,-0.2997756091844715,0.0,1
2135,1.0,0.0,0.0,1.0,1,1.0,-0.0946659818477278,1.0,0
2136,1.0,1.0,0.0,0.0,1,0.0,-0.7099948638579587,0.0,1
2137,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,1.0,0
2138,1.0,0.0,0.0,1.0,0,1.0,-0.5048852365212151,1.0,0
2139,1.0,0.0,1.0,0.0,0,1.0,-0.0946659818477278,1.0,0
2140,1.0,1.0,0.0,0.0,0,1.0,3.5973073102136577,0.0,1
2141,1.0,0.0,1.0,0.0,1,1.0,3.18708805554017,0.0,1
2142,1.0,1.0,0.0,0.0,0,1.0,2.161539918856452,0.0,1
2143,1.0,1.0,0.0,0.0,1,1.0,-0.7099948638579587,0.0,0
2144,1.0,1.0,0.0,0.0,0,1.0,1.135991782172734,0.0,1
2145,1.0,1.0,0.0,0.0,0,1.0,1.135991782172734,0.0,1
2146,1.0,0.0,0.0,1.0,0,1.0,0.7257725274992466,0.0,1
2147,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,1.0,1
2148,1.0,1.0,0.0,0.0,1,1.0,-0.7099948638579587,0.0,0
2149,1.0,0.0,1.0,0.0,1,0.0,-0.5048852365212151,1.0,1
2150,1.0,1.0,0.0,0.0,0,1.0,4.0075265648871445,0.0,0
2151,1.0,1.0,0.0,0.0,0,1.0,-0.5048852365212151,0.0,0
2152,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,1.0,1
2153,1.0,1.0,0.0,0.0,0,0.0,-0.0946659818477278,1.0,0
2154,1.0,1.0,0.0,0.0,0,1.0,-0.0946659818477278,1.0,1
2155,1.0,1.0,0.0,0.0,1,1.0,-0.7099948638579587,0.0,1
2156,1.0,0.0,0.0,1.0,0,1.0,-0.0946659818477278,0.0,1
2157,1.0,1.0,0.0,0.0,0,1.0,0.1104436454890157,1.0,1
2158,1.0,1.0,0.0,0.0,0,0.0,-0.5048852365212151,1.0,1
2159,1.0,1.0,0.0,0.0,1,1.0,-0.0946659818477278,0.0,0
2160,1.0,1.0,0.0,0.0,0,0.0,0.9308821548359902,0.0,1
2161,1.0,1.0,0.0,0.0,1,0.0,-0.7099948638579587,0.0,0
2162,1.0,0.0,1.0,0.0,1,0.0,-0.7099948638579587,1.0,0
2163,1.0,1.0,0.0,0.0,0,1.0,0.1104436454890157,1.0,0
2164,1.0,0.0,0.0,1.0,0,1.0,-0.5048852365212151,0.0,0
2165,1.0,1.0,0.0,0.0,1,1.0,-0.7099948638579587,1.0,0
2166,1.0,0.0,0.0,1.0,0,1.0,0.1104436454890157,0.0,1
2167,1.0,0.0,1.0,0.0,1,1.0,-0.5048852365212151,0.0,0
2168,1.0,1.0,0.0,0.0,0,1.0,-0.0946659818477278,0.0,1
2169,1.0,1.0,0.0,0.0,0,1.0,0.1104436454890157,0.0,0
2170,1.0,1.0,0.0,0.0,0,0.0,1.3411014095094775,0.0,0
2171,1.0,1.0,0.0,0.0,1,1.0,0.7257725274992466,0.0,1
2172,1.0,0.0,0.0,1.0,1,0.0,-0.7099948638579587,1.0,0
2173,1.0,1.0,0.0,0.0,1,1.0,-0.2997756091844715,0.0,1
2174,1.0,1.0,0.0,0.0,0,1.0,0.3155532728257594,1.0,1
2175,1.0,1.0,0.0,0.0,0,1.0,-0.2997756091844715,0.0,0
2176,1.0,0.0,0.0,1.0,1,0.0,-0.5048852365212151,1.0,0
2177,1.0,1.0,0.0,0.0,0,1.0,2.5717591735299394,0.0,1
2178,1.0,1.0,0.0,0.0,0,1.0,-0.5048852365212151,1.0,1
2179,1.0,1.0,0.0,0.0,0,1.0,1.135991782172734,0.0,0
2180,1.0,0.0,1.0,0.0,0,1.0,1.9564302915197085,0.0,1
2181,1.0,1.0,0.0,0.0,0,1.0,0.9308821548359902,1.0,0
2182,1.0,0.0,0.0,1.0,1,1.0,-0.2997756091844715,0.0,0
2183,1.0,1.0,0.0,0.0,0,1.0,0.520662900162503,0.0,1
2184,1.0,0.0,1.0,0.0,0,1.0,2.366649546193196,0.0,1
2185,1.0,1.0,0.0,0.0,0,1.0,0.3155532728257594,0.0,1
2186,1.0,0.0,1.0,0.0,1,1.0,-0.7099948638579587,1.0,0
2187,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,0.0,1
2188,1.0,0.0,0.0,1.0,0,1.0,-0.0946659818477278,0.0,1
2189,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,0.0,0
2190,1.0,0.0,0.0,1.0,0,1.0,-0.5048852365212151,1.0,0
2191,1.0,1.0,0.0,0.0,1,1.0,-0.7099948638579587,1.0,0
2192,1.0,0.0,0.0,1.0,1,1.0,-0.7099948638579587,0.0,0
2193,1.0,1.0,0.0,0.0,1,1.0,-0.7099948638579587,1.0,1
2194,1.0,0.0,0.0,1.0,0,1.0,0.1104436454890157,0.0,0
2195,1.0,0.0,0.0,1.0,1,1.0,-0.5048852365212151,0.0,0
2196,1.0,1.0,0.0,0.0,1,1.0,0.3155532728257594,1.0,0
2197,1.0,0.0,0.0,1.0,1,1.0,0.1104436454890157,1.0,1
2198,1.0,1.0,0.0,0.0,0,1.0,1.135991782172734,0.0,1
2199,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,0.0,1
2200,1.0,1.0,0.0,0.0,0,1.0,2.5717591735299394,0.0,1
2201,1.0,0.0,0.0,1.0,0,1.0,-0.2997756091844715,1.0,1
2202,1.0,0.0,0.0,1.0,0,0.0,-0.7099948638579587,1.0,0
2203,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,0.0,1
2204,1.0,0.0,0.0,1.0,0,0.0,0.1104436454890157,1.0,1
2205,1.0,0.0,0.0,1.0,1,1.0,-0.2997756091844715,0.0,1
2206,1.0,1.0,0.0,0.0,0,1.0,1.9564302915197085,0.0,1
2207,1.0,0.0,1.0,0.0,0,1.0,0.1104436454890157,0.0,0
2208,1.0,0.0,1.0,0.0,1,1.0,0.520662900162503,0.0,1
2209,1.0,1.0,0.0,0.0,1,1.0,0.7257725274992466,0.0,1
2210,1.0,0.0,1.0,0.0,0,1.0,-0.7099948638579587,0.0,0
2211,1.0,1.0,0.0,0.0,0,0.0,0.3155532728257594,0.0,0
2212,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,1.0,0
2213,1.0,1.0,0.0,0.0,0,1.0,0.1104436454890157,1.0,1
2214,1.0,0.0,1.0,0.0,1,1.0,0.1104436454890157,1.0,0
2215,1.0,1.0,0.0,0.0,1,1.0,0.1104436454890157,0.0,1
2216,1.0,1.0,0.0,0.0,0,1.0,2.366649546193196,0.0,0
2217,1.0,1.0,0.0,0.0,0,1.0,0.520662900162503,1.0,1
2218,1.0,1.0,0.0,0.0,1,0.0,-0.7099948638579587,1.0,0
2219,1.0,0.0,1.0,0.0,1,1.0,0.3155532728257594,1.0,0
2220,1.0,1.0,0.0,0.0,0,0.0,0.520662900162503,0.0,0
2221,1.0,1.0,0.0,0.0,0,0.0,0.1104436454890157,0.0,1
2222,1.0,1.0,0.0,0.0,0,1.0,0.3155532728257594,1.0,1
2223,1.0,0.0,1.0,0.0,0,1.0,1.9564302915197085,1.0,1
2224,1.0,0.0,0.0,1.0,0,1.0,-0.5048852365212151,1.0,0
2225,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,1.0,1
2226,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,1.0,1
2227,1.0,1.0,0.0,0.0,0,1.0,1.3411014095094775,0.0,1
2228,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,0.0,0
2229,1.0,1.0,0.0,0.0,0,1.0,1.5462110368462212,0.0,0
2230,1.0,1.0,0.0,0.0,0,1.0,0.520662900162503,1.0,0
2231,1.0,1.0,0.0,0.0,0,1.0,0.3155532728257594,0.0,0
2232,1.0,1.0,0.0,0.0,1,1.0,-0.0946659818477278,1.0,0
2233,1.0,0.0,1.0,0.0,0,1.0,-0.5048852365212151,1.0,0
2234,1.0,0.0,1.0,0.0,0,1.0,1.9564302915197085,0.0,1
2235,1.0,0.0,1.0,0.0,0,1.0,-0.7099948638579587,0.0,0
2236,1.0,1.0,0.0,0.0,1,1.0,-0.7099948638579587,1.0,0
2237,1.0,1.0,0.0,0.0,0,1.0,-0.2997756091844715,1.0,1
2238,1.0,1.0,0.0,0.0,1,0.0,-0.5048852365212151,1.0,0
2239,1.0,1.0,0.0,0.0,1,1.0,-0.7099948638579587,1.0,0
2240,1.0,1.0,0.0,0.0,1,0.0,-0.7099948638579587,1.0,0
2241,1.0,0.0,0.0,1.0,1,1.0,-0.7099948638579587,0.0,1
2242,1.0,0.0,1.0,0.0,1,1.0,0.520662900162503,0.0,1
2243,1.0,0.0,1.0,0.0,0,1.0,-0.5048852365212151,0.0,0
2244,1.0,0.0,1.0,0.0,0,1.0,0.9308821548359902,0.0,1
2245,1.0,0.0,0.0,1.0,0,1.0,-0.2997756091844715,0.0,1
2246,1.0,1.0,0.0,0.0,1,1.0,-0.0946659818477278,0.0,0
2247,1.0,1.0,0.0,0.0,0,1.0,-0.2997756091844715,0.0,1
2248,1.0,1.0,0.0,0.0,0,1.0,0.7257725274992466,0.0,1
2249,1.0,1.0,0.0,0.0,0,1.0,1.135991782172734,0.0,1
2250,1.0,0.0,1.0,0.0,0,1.0,5.033074701570863,0.0,1
2251,1.0,1.0,0.0,0.0,0,1.0,-0.5048852365212151,0.0,0
2252,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,1.0,0
2253,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,1.0,1
2254,1.0,1.0,0.0,0.0,0,1.0,-0.2997756091844715,0.0,0
2255,1.0,1.0,0.0,0.0,0,1.0,1.135991782172734,0.0,1
2256,1.0,0.0,0.0,1.0,0,0.0,-0.5048852365212151,0.0,1
2257,1.0,1.0,0.0,0.0,0,1.0,-0.5048852365212151,1.0,0
2258,1.0,0.0,0.0,1.0,1,1.0,-0.0946659818477278,0.0,1
2259,1.0,0.0,1.0,0.0,0,0.0,-0.5048852365212151,0.0,1
2260,1.0,0.0,1.0,0.0,1,0.0,0.7257725274992466,0.0,1
2261,1.0,1.0,0.0,0.0,1,1.0,-0.7099948638579587,1.0,0
2262,1.0,1.0,0.0,0.0,1,1.0,-0.7099948638579587,1.0,0
2263,1.0,1.0,0.0,0.0,0,0.0,0.1104436454890157,0.0,0
2264,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,0.0,1
2265,1.0,1.0,0.0,0.0,1,1.0,0.9308821548359902,0.0,0
2266,1.0,0.0,1.0,0.0,1,1.0,-0.2997756091844715,0.0,1
2267,1.0,1.0,0.0,0.0,1,1.0,1.135991782172734,0.0,1
2268,1.0,1.0,0.0,0.0,0,0.0,-0.0946659818477278,0.0,1
2269,1.0,0.0,1.0,0.0,1,1.0,-0.2997756091844715,0.0,0
2270,1.0,1.0,0.0,0.0,1,1.0,1.135991782172734,0.0,1
2271,1.0,1.0,0.0,0.0,1,1.0,0.1104436454890157,1.0,0
2272,1.0,1.0,0.0,0.0,0,1.0,0.520662900162503,0.0,0
2273,1.0,1.0,0.0,0.0,1,1.0,0.3155532728257594,0.0,1
2274,1.0,0.0,0.0,1.0,1,1.0,-0.2997756091844715,1.0,1
2275,1.0,1.0,0.0,0.0,1,1.0,-0.5048852365212151,0.0,0
2276,1.0,1.0,0.0,0.0,0,1.0,1.5462110368462212,0.0,1
2277,1.0,1.0,0.0,0.0,0,1.0,1.9564302915197085,0.0,1
2278,1.0,1.0,0.0,0.0,0,1.0,-0.0946659818477278,0.0,1
2279,1.0,0.0,1.0,0.0,1,0.0,-0.7099948638579587,0.0,1
2280,1.0,1.0,0.0,0.0,0,1.0,0.1104436454890157,1.0,0
2281,1.0,0.0,0.0,1.0,1,1.0,-0.0946659818477278,1.0,0
2282,1.0,0.0,1.0,0.0,1,1.0,-0.7099948638579587,1.0,1
2283,1.0,1.0,0.0,0.0,1,1.0,0.3155532728257594,1.0,0
2284,1.0,1.0,0.0,0.0,1,1.0,0.1104436454890157,0.0,0
2285,1.0,0.0,0.0,1.0,0,1.0,-0.2997756091844715,0.0,1
2286,1.0,1.0,0.0,0.0,0,1.0,1.3411014095094775,1.0,1
2287,1.0,1.0,0.0,0.0,0,0.0,-0.7099948638579587,1.0,0
2288,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,0.0,1
2289,1.0,1.0,0.0,0.0,0,1.0,0.7257725274992466,0.0,0
2290,1.0,1.0,0.0,0.0,1,0.0,0.7257725274992466,0.0,0
2291,1.0,1.0,0.0,0.0,0,1.0,0.9308821548359902,0.0,1
2292,1.0,0.0,0.0,1.0,0,1.0,-0.5048852365212151,0.0,1
2293,1.0,0.0,0.0,1.0,0,1.0,-0.5048852365212151,1.0,0
2294,1.0,0.0,0.0,1.0,0,0.0,-0.7099948638579587,1.0,0
2295,1.0,0.0,0.0,1.0,1,1.0,-0.5048852365212151,0.0,0
2296,1.0,1.0,0.0,0.0,1,1.0,-0.2997756091844715,0.0,0
2297,1.0,0.0,0.0,1.0,1,1.0,-0.7099948638579587,1.0,1
2298,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,0.0,0
2299,1.0,1.0,0.0,0.0,1,1.0,0.3155532728257594,1.0,0
2300,1.0,1.0,0.0,0.0,0,1.0,3.18708805554017,0.0,1
2301,1.0,1.0,0.0,0.0,1,1.0,-0.5048852365212151,0.0,0
2302,1.0,1.0,0.0,0.0,0,1.0,-0.5048852365212151,1.0,0
2303,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,0.0,0
2304,1.0,0.0,0.0,1.0,0,1.0,-0.5048852365212151,0.0,1
2305,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,1.0,0
2306,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,0.0,1
2307,1.0,0.0,1.0,0.0,1,1.0,-0.5048852365212151,1.0,0
2308,1.0,1.0,0.0,0.0,1,1.0,-0.0946659818477278,0.0,1
2309,1.0,1.0,0.0,0.0,1,1.0,-0.0946659818477278,0.0,1
2310,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,0.0,1
2311,1.0,1.0,0.0,0.0,1,0.0,0.1104436454890157,1.0,1
2312,1.0,0.0,0.0,1.0,0,1.0,-0.2997756091844715,0.0,1
2313,1.0,0.0,1.0,0.0,1,1.0,-0.2997756091844715,1.0,1
2314,1.0,1.0,0.0,0.0,1,1.0,-0.5048852365212151,0.0,0
2315,1.0,1.0,0.0,0.0,0,0.0,-0.7099948638579587,0.0,1
2316,1.0,1.0,0.0,0.0,0,1.0,-0.5048852365212151,0.0,0
2317,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,0.0,1
2318,1.0,1.0,0.0,0.0,0,1.0,-0.2997756091844715,0.0,0
2319,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,0.0,1
2320,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,0.0,0
2321,1.0,1.0,0.0,0.0,0,1.0,0.7257725274992466,1.0,1
2322,1.0,1.0,0.0,0.0,1,1.0,-0.5048852365212151,1.0,1
2323,1.0,1.0,0.0,0.0,1,1.0,-0.5048852365212151,1.0,1
2324,1.0,1.0,0.0,0.0,0,1.0,0.3155532728257594,0.0,1
2325,1.0,1.0,0.0,0.0,0,1.0,1.3411014095094775,0.0,0
2326,1.0,0.0,1.0,0.0,0,1.0,0.3155532728257594,1.0,0
2327,1.0,0.0,0.0,1.0,0,1.0,-0.2997756091844715,0.0,1
2328,1.0,0.0,1.0,0.0,0,1.0,1.135991782172734,1.0,1
2329,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,0.0,0
2330,1.0,1.0,0.0,0.0,0,1.0,-0.5048852365212151,1.0,1
2331,1.0,1.0,0.0,0.0,1,1.0,-0.7099948638579587,1.0,1
2332,1.0,1.0,0.0,0.0,1,1.0,-0.7099948638579587,0.0,1
2333,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,0.0,1
2334,1.0,1.0,0.0,0.0,0,0.0,0.3155532728257594,0.0,0
2335,1.0,0.0,1.0,0.0,1,1.0,-0.7099948638579587,1.0,0
2336,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,0.0,1
2337,1.0,0.0,1.0,0.0,1,1.0,0.7257725274992466,0.0,1
2338,1.0,0.0,1.0,0.0,0,1.0,2.161539918856452,0.0,1
2339,1.0,0.0,0.0,1.0,1,1.0,0.3155532728257594,0.0,1
2340,1.0,1.0,0.0,0.0,0,1.0,4.827965074234119,1.0,1
2341,1.0,0.0,0.0,1.0,1,1.0,-0.5048852365212151,0.0,0
2342,1.0,1.0,0.0,0.0,0,1.0,0.9308821548359902,0.0,1
2343,1.0,0.0,1.0,0.0,0,1.0,-0.7099948638579587,1.0,1
2344,1.0,1.0,0.0,0.0,0,1.0,4.0075265648871445,0.0,1
2345,1.0,1.0,0.0,0.0,1,1.0,-0.5048852365212151,1.0,1
2346,1.0,0.0,1.0,0.0,1,1.0,-0.0946659818477278,1.0,1
2347,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,0.0,0
2348,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,0.0,1
2349,1.0,1.0,0.0,0.0,1,1.0,1.3411014095094775,1.0,0
2350,1.0,0.0,1.0,0.0,1,1.0,-0.0946659818477278,0.0,0
2351,1.0,0.0,0.0,1.0,1,0.0,-0.5048852365212151,0.0,0
2352,1.0,0.0,0.0,1.0,0,1.0,0.7257725274992466,1.0,1
2353,1.0,1.0,0.0,0.0,0,0.0,-0.5048852365212151,0.0,1
2354,1.0,0.0,1.0,0.0,1,1.0,0.520662900162503,0.0,0
2355,1.0,0.0,1.0,0.0,1,1.0,-0.0946659818477278,0.0,0
2356,1.0,1.0,0.0,0.0,0,0.0,-0.7099948638579587,0.0,0
2357,1.0,1.0,0.0,0.0,0,1.0,0.9308821548359902,1.0,1
2358,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,1.0,0
2359,1.0,1.0,0.0,0.0,0,1.0,-0.5048852365212151,0.0,0
2360,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,0.0,0
2361,1.0,1.0,0.0,0.0,1,1.0,1.5462110368462212,0.0,0
2362,1.0,1.0,0.0,0.0,0,1.0,-0.5048852365212151,1.0,1
2363,1.0,1.0,0.0,0.0,0,1.0,0.7257725274992466,0.0,1
2364,1.0,1.0,0.0,0.0,1,1.0,0.1104436454890157,0.0,0
2365,1.0,0.0,0.0,1.0,0,1.0,-0.5048852365212151,0.0,1
2366,1.0,1.0,0.0,0.0,1,1.0,-0.0946659818477278,0.0,1
2367,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,0.0,1
2368,1.0,1.0,0.0,0.0,1,0.0,-0.5048852365212151,0.0,0
2369,1.0,1.0,0.0,0.0,1,1.0,0.1104436454890157,0.0,1
2370,1.0,1.0,0.0,0.0,1,1.0,-0.5048852365212151,1.0,1
2371,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,1.0,1
2372,1.0,1.0,0.0,0.0,1,1.0,-0.2997756091844715,0.0,1
2373,1.0,1.0,0.0,0.0,0,0.0,-0.5048852365212151,1.0,0
2374,1.0,1.0,0.0,0.0,0,1.0,0.1104436454890157,0.0,0
2375,1.0,0.0,0.0,1.0,1,1.0,-0.5048852365212151,0.0,1
2376,1.0,1.0,0.0,0.0,0,0.0,-0.5048852365212151,1.0,0
2377,1.0,1.0,0.0,0.0,0,0.0,0.3155532728257594,0.0,1
2378,1.0,1.0,0.0,0.0,0,1.0,1.9564302915197085,0.0,1
2379,1.0,1.0,0.0,0.0,1,0.0,-0.0946659818477278,0.0,1
2380,1.0,0.0,0.0,1.0,0,0.0,0.520662900162503,1.0,0
2381,1.0,0.0,0.0,1.0,0,1.0,-0.7099948638579587,0.0,0
2382,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,0.0,1
2383,1.0,1.0,0.0,0.0,0,1.0,-0.0946659818477278,0.0,1
2384,1.0,1.0,0.0,0.0,1,0.0,-0.7099948638579587,1.0,1
2385,1.0,0.0,1.0,0.0,1,1.0,-0.0946659818477278,0.0,0
2386,1.0,1.0,0.0,0.0,1,0.0,-0.5048852365212151,1.0,1
2387,1.0,1.0,0.0,0.0,1,1.0,-0.5048852365212151,0.0,0
2388,1.0,1.0,0.0,0.0,0,1.0,-0.7099948638579587,1.0,0
2389,1.0,1.0,0.0,0.0,0,1.0,3.18708805554017,0.0,1
2390,1.0,1.0,0.0,0.0,1,1.0,-0.0946659818477278,0.0,1
2391,1.0,0.0,0.0,1.0,0,1.0,-0.0946659818477278,0.0,0
2392,1.0,0.0,0.0,1.0,0,1.0,-0.2997756091844715,0.0,1
