	gender
2998	0
2999	0
3000	0
3001	1
3002	1
3003	1
3004	0
3005	1
3006	1
3007	1
3008	0
3009	0
3010	1
3011	0
3012	0
3013	1
3014	0
3015	0
3016	1
3017	0
3018	0
3019	0
3020	1
3021	1
3022	1
3023	1
3024	0
3025	1
3026	0
3027	0
3028	0
3029	0
3030	0
3031	1
3032	1
3033	1
3034	1
3035	1
3036	0
3037	1
3038	0
3039	1
3040	0
3041	1
3042	0
3043	0
3044	1
3045	0
3046	0
3047	0
3048	0
3049	1
3050	1
3051	0
3052	0
3053	1
3054	0
3055	1
3056	1
3057	0
3058	1
3059	0
3060	0
3061	0
3062	1
3063	0
3064	0
3065	0
3066	1
3067	0
3068	0
3069	1
3070	1
3071	0
3072	1
3073	0
3074	0
3075	0
3076	0
3077	0
3078	0
3079	0
3080	0
3081	0
3082	0
3083	0
3084	0
3085	1
3086	0
3087	1
3088	0
3089	0
3090	0
3091	0
3092	1
3093	0
3094	1
3095	0
3096	1
3097	0
3098	1
3099	0
3100	0
3101	0
3102	1
3103	0
3104	0
3105	0
3106	1
3107	0
3108	0
3109	0
3110	0
3111	0
3112	0
3113	0
3114	0
3115	0
3116	0
3117	1
3118	1
3119	1
3120	0
3121	0
3122	0
3123	1
3124	1
3125	0
3126	0
3127	1
3128	0
3129	0
3130	0
3131	0
3132	0
3133	0
3134	0
3135	1
3136	1
3137	0
3138	0
3139	1
3140	0
3141	0
3142	0
3143	0
3144	0
3145	1
3146	1
3147	0
3148	0
3149	0
3150	0
3151	0
3152	0
3153	1
3154	1
3155	0
3156	0
3157	1
3158	1
3159	1
3160	0
3161	1
3162	0
3163	1
3164	1
3165	1
3166	1
3167	0
3168	1
3169	0
3170	0
3171	1
3172	0
3173	0
3174	0
3175	1
3176	1
3177	0
3178	0
3179	0
3180	0
3181	0
3182	0
3183	0
3184	1
3185	0
3186	0
3187	1
3188	0
3189	0
3190	0
3191	0
3192	0
3193	1
3194	0
3195	0
3196	0
3197	0
3198	1
3199	1
3200	1
3201	0
3202	1
3203	1
3204	1
3205	0
3206	0
3207	1
3208	0
3209	0
3210	0
3211	1
3212	0
3213	1
3214	0
3215	1
3216	0
3217	1
3218	1
3219	1
3220	1
3221	0
3222	0
3223	0
3224	1
3225	0
3226	1
3227	1
3228	1
3229	1
3230	0
3231	0
3232	0
3233	0
3234	0
3235	1
3236	1
3237	1
3238	0
3239	1
3240	1
3241	0
3242	1
3243	0
3244	1
3245	0
3246	0
3247	0
3248	1
3249	0
3250	1
3251	0
3252	0
3253	0
3254	0
3255	0
3256	0
3257	0
3258	0
3259	1
3260	0
3261	0
3262	0
3263	1
3264	0
3265	0
3266	0
3267	1
3268	1
3269	0
3270	0
3271	0
3272	1
3273	1
3274	1
3275	0
3276	0
3277	0
3278	0
3279	0
3280	0
3281	1
3282	0
3283	1
3284	0
3285	0
3286	1
3287	0
3288	1
3289	0
3290	1
3291	0
3292	1
3293	1
3294	1
3295	0
3296	0
3297	1
3298	0
3299	0
3300	0
3301	1
3302	1
3303	0
3304	1
3305	0
3306	1
3307	1
3308	1
3309	0
3310	0
3311	0
3312	0
3313	0
3314	1
3315	0
3316	0
3317	0
3318	0
3319	0
3320	0
3321	1
3322	0
3323	0
3324	0
3325	1
3326	1
3327	0
3328	1
3329	0
3330	1
3331	0
3332	0
3333	0
3334	0
3335	0
3336	0
3337	0
3338	1
3339	0
3340	1
3341	0
3342	1
3343	1
3344	0
3345	0
3346	0
3347	0
3348	0
3349	0
3350	1
3351	0
3352	1
3353	0
3354	1
3355	1
3356	1
3357	0
3358	1
3359	0
3360	0
3361	1
3362	1
3363	0
3364	0
3365	1
3366	1
3367	0
3368	1
3369	0
3370	0
3371	0
3372	0
3373	1
3374	1
3375	0
3376	0
3377	1
3378	0
3379	0
3380	1
3381	0
3382	0
3383	0
3384	0
3385	0
3386	1
3387	0
3388	0
3389	1
3390	0
3391	0
3392	1
3393	1
3394	0
3395	1
3396	0
3397	0
3398	1
3399	0
3400	0
3401	1
3402	0
3403	0
3404	1
3405	0
3406	0
3407	0
3408	0
3409	0
3410	0
3411	1
3412	1
3413	0
3414	1
3415	1
3416	0
3417	0
3418	1
3419	0
3420	0
3421	0
3422	0
3423	0
3424	1
3425	1
3426	0
3427	0
3428	0
3429	0
3430	1
3431	1
3432	0
3433	0
3434	0
3435	0
3436	1
3437	1
3438	1
3439	0
3440	0
3441	0
3442	0
3443	1
3444	0
3445	0
3446	0
3447	0
3448	0
3449	0
3450	0
3451	0
3452	1
3453	0
3454	0
3455	0
3456	1
3457	1
3458	0
3459	1
3460	0
3461	0
3462	0
3463	0
3464	1
3465	1
3466	0
3467	1
3468	0
3469	0
3470	1
3471	0
3472	1
3473	0
3474	0
3475	0
3476	0
3477	1
3478	1
3479	0
3480	0
3481	1
3482	0
3483	1
3484	0
3485	1
3486	1
3487	0
3488	1
3489	0
3490	0
3491	0
3492	0
3493	1
3494	1
3495	1
3496	1
3497	1
3498	1
3499	0
3500	0
3501	1
3502	0
3503	1
3504	0
3505	0
3506	0
3507	1
3508	1
3509	0
3510	1
3511	1
3512	0
3513	1
3514	0
3515	0
3516	0
3517	0
3518	0
3519	1
3520	0
3521	0
3522	1
3523	1
3524	0
3525	0
3526	0
3527	0
3528	1
3529	0
3530	0
3531	0
3532	1
3533	1
3534	1
3535	0
3536	1
3537	0
3538	1
3539	0
3540	1
3541	1
3542	0
3543	0
3544	0
3545	0
3546	0
3547	1
3548	0
3549	1
3550	0
3551	0
3552	0
3553	0
3554	1
3555	1
3556	0
3557	0
3558	1
3559	1
3560	1
3561	0
3562	0
3563	0
3564	0
3565	0
3566	1
3567	0
3568	1
3569	1
3570	0
3571	0
3572	1
3573	0
3574	0
3575	0
3576	1
3577	1
3578	1
3579	1
3580	0
3581	1
3582	1
3583	0
3584	1
3585	1
3586	0
3587	1
3588	0
3589	1
3590	1
3591	0
3592	0
3593	0
3594	0
3595	0
3596	0
3597	0
3598	0
3599	1
3600	0
3601	0
3602	0
3603	0
3604	0
3605	1
3606	0
3607	0
3608	1
3609	1
3610	0
3611	1
3612	0
3613	1
3614	0
3615	0
3616	1
3617	0
3618	0
3619	0
3620	0
3621	1
3622	0
3623	0
3624	0
3625	0
3626	0
3627	1
3628	0
3629	1
3630	0
3631	0
3632	1
3633	0
3634	0
3635	0
3636	1
3637	1
3638	1
3639	1
3640	1
3641	0
3642	1
3643	0
3644	0
3645	0
3646	1
3647	0
3648	0
3649	0
3650	1
3651	1
3652	1
3653	0
3654	1
3655	0
3656	0
3657	1
3658	0
3659	0
3660	1
3661	0
3662	1
3663	1
3664	0
3665	1
3666	0
3667	0
3668	1
3669	1
3670	0
3671	1
3672	0
3673	1
3674	0
3675	0
3676	0
3677	0
3678	1
3679	0
3680	1
3681	1
3682	0
3683	0
3684	0
3685	1
3686	0
3687	0
3688	1
3689	1
3690	0
3691	1
3692	0
3693	1
3694	1
3695	1
3696	0
3697	0
3698	1
3699	1
3700	0
3701	0
3702	1
3703	1
3704	1
3705	0
3706	0
3707	1
3708	0
3709	1
3710	0
3711	0
3712	1
3713	0
3714	0
3715	0
3716	0
3717	1
3718	0
3719	0
3720	1
3721	0
3722	1
3723	0
3724	0
3725	1
3726	0
3727	1
3728	1
3729	0
3730	1
3731	0
3732	1
3733	0
3734	0
3735	0
3736	0
3737	0
3738	0
3739	1
3740	0
3741	1
3742	1
3743	0
3744	0
3745	0
3746	0
3747	1
3748	1
3749	0
3750	0
3751	1
3752	0
3753	0
3754	1
3755	1
3756	0
3757	0
3758	1
3759	0
3760	0
3761	1
3762	0
3763	1
3764	1
3765	0
3766	0
3767	0
3768	1
3769	1
3770	0
3771	0
3772	0
3773	1
3774	0
3775	1
3776	1
3777	1
3778	0
3779	0
3780	1
3781	1
3782	0
3783	0
3784	0
3785	1
3786	0
3787	1
3788	0
3789	1
3790	0
3791	1
3792	0
3793	0
3794	0
3795	1
3796	0
3797	1
3798	1
3799	0
3800	0
3801	1
3802	0
3803	0
3804	0
3805	0
3806	1
3807	0
3808	1
3809	0
3810	1
3811	1
3812	0
3813	1
3814	0
3815	1
3816	1
3817	0
3818	1
3819	1
3820	0
3821	0
3822	0
3823	0
3824	1
3825	1
3826	1
3827	0
3828	0
3829	1
3830	0
3831	1
3832	1
3833	0
3834	1
3835	0
3836	1
3837	1
3838	0
3839	0
3840	0
3841	0
3842	0
3843	1
3844	0
3845	0
3846	1
3847	1
3848	0
3849	0
3850	0
3851	0
3852	1
3853	0
3854	1
3855	1
3856	1
3857	0
3858	0
3859	0
3860	1
3861	0
3862	0
3863	1
3864	1
3865	1
3866	1
3867	0
3868	1
3869	0
3870	0
3871	1
3872	0
3873	0
3874	0
3875	1
3876	1
3877	1
3878	0
3879	1
3880	1
3881	0
3882	1
3883	1
3884	1
3885	0
3886	1
3887	0
3888	0
3889	0
3890	0
3891	0
3892	0
3893	1
3894	1
3895	0
3896	1
3897	0
3898	1
3899	1
3900	0
3901	1
3902	1
3903	0
3904	1
3905	1
3906	0
3907	1
3908	1
3909	0
3910	1
3911	1
3912	0
3913	0
3914	0
3915	0
3916	1
3917	0
3918	0
3919	0
3920	0
3921	0
3922	0
3923	0
3924	0
3925	0
3926	1
3927	1
3928	0
3929	0
3930	0
3931	0
3932	0
3933	0
3934	0
3935	0
3936	0
3937	0
3938	0
3939	1
3940	0
3941	0
3942	1
3943	1
3944	0
3945	0
3946	1
3947	0
3948	0
3949	0
3950	0
3951	0
3952	0
3953	0
3954	0
3955	0
3956	0
3957	0
3958	1
3959	0
3960	1
3961	0
3962	0
3963	0
3964	0
3965	0
3966	0
3967	1
3968	1
3969	0
3970	1
3971	1
3972	0
3973	0
3974	0
3975	1
3976	0
3977	1
3978	0
3979	0
3980	0
3981	1
3982	1
3983	1
3984	0
3985	0
3986	0
3987	0
3988	0
3989	0
3990	0
3991	1
3992	0
3993	0
3994	1
3995	1
3996	0
3997	0
3998	1
3999	0
4000	0
4001	0
4002	1
4003	1
4004	1
4005	1
4006	0
4007	0
4008	0
4009	0
4010	1
4011	0
4012	1
4013	1
4014	1
4015	0
4016	1
4017	0
4018	1
4019	0
4020	0
4021	0
4022	0
4023	1
4024	1
4025	0
4026	1
4027	0
4028	0
4029	0
4030	1
4031	1
4032	0
4033	0
4034	1
4035	1
4036	1
4037	0
4038	0
4039	0
4040	0
4041	0
4042	1
4043	1
4044	0
4045	0
4046	1
4047	1
4048	0
4049	0
4050	1
4051	0
4052	1
4053	0
4054	0
4055	1
4056	0
4057	1
4058	1
4059	0
4060	0
4061	0
4062	0
4063	1
4064	0
4065	0
4066	1
4067	0
4068	0
4069	0
4070	0
4071	0
4072	1
4073	0
4074	1
4075	0
4076	1
4077	0
4078	0
4079	1
4080	0
4081	1
4082	0
4083	1
4084	1
4085	1
4086	1
4087	0
4088	0
4089	1
4090	1
4091	0
4092	0
4093	1
4094	0
4095	0
4096	0
4097	1
4098	0
4099	0
4100	1
4101	1
4102	0
4103	0
4104	0
4105	1
4106	0
4107	1
4108	0
4109	0
4110	0
4111	0
4112	0
4113	1
4114	1
4115	0
4116	1
4117	1
4118	1
4119	1
4120	0
4121	1
4122	1
4123	1
4124	1
4125	1
4126	0
4127	1
4128	1
4129	1
4130	1
4131	1
4132	1
4133	1
4134	0
4135	0
4136	0
4137	0
4138	0
4139	0
4140	0
4141	1
4142	0
4143	0
4144	1
4145	1
4146	0
4147	1
4148	0
4149	0
4150	0
4151	0
4152	1
4153	0
4154	0
4155	0
4156	0
4157	1
4158	1
4159	0
4160	1
4161	0
4162	0
4163	0
4164	0
4165	0
4166	0
4167	0
4168	0
4169	0
4170	0
4171	0
4172	0
4173	0
4174	1
4175	0
4176	0
4177	0
4178	1
4179	0
4180	0
4181	1
4182	0
4183	0
4184	0
4185	1
4186	0
4187	0
4188	1
4189	0
4190	0
4191	1
4192	0
4193	1
4194	0
4195	0
4196	0
4197	0
4198	1
4199	1
4200	0
4201	1
4202	1
4203	0
4204	0
4205	0
4206	1
4207	0
4208	0
4209	1
4210	1
4211	0
4212	0
4213	1
4214	0
4215	0
4216	1
4217	0
4218	1
4219	0
4220	0
4221	0
4222	1
4223	1
4224	1
4225	0
4226	0
4227	1
4228	0
4229	1
4230	0
4231	0
4232	0
4233	1
4234	0
4235	1
4236	0
4237	0
4238	1
4239	1
4240	0
4241	0
4242	0
4243	1
4244	0
4245	1
4246	0
4247	0
4248	0
4249	0
4250	1
4251	0
4252	0
4253	0
4254	0
4255	1
4256	0
4257	1
4258	0
4259	0
4260	0
4261	0
4262	1
4263	0
4264	0
4265	0
4266	1
4267	1
4268	0
4269	1
4270	1
4271	0
4272	1
4273	0
4274	1
4275	1
4276	1
4277	1
4278	1
4279	0
4280	1
4281	0
4282	1
4283	0
4284	0
4285	0
4286	1
4287	1
4288	0
4289	0
4290	0
4291	0
4292	0
4293	0
4294	0
4295	0
4296	0
4297	0
4298	0
4299	0
4300	1
4301	0
4302	0
4303	1
4304	1
4305	1
4306	0
4307	1
4308	0
4309	0
4310	0
4311	1
4312	1
4313	0
4314	0
4315	0
4316	0
4317	0
4318	1
4319	1
4320	0
4321	0
4322	0
4323	0
4324	1
4325	1
4326	0
4327	0
4328	1
4329	1
4330	1
4331	1
4332	1
4333	1
4334	0
4335	0
4336	1
4337	0
4338	1
4339	1
4340	0
4341	0
4342	1
4343	1
4344	1
4345	1
4346	1
4347	0
4348	1
4349	0
4350	0
4351	1
4352	0
4353	0
4354	0
4355	0
4356	1
4357	0
4358	0
4359	1
4360	0
4361	0
4362	0
4363	0
4364	1
4365	0
4366	0
4367	0
4368	1
4369	0
4370	0
4371	0
4372	1
4373	0
4374	1
4375	0
4376	0
4377	1
4378	0
4379	0
4380	0
4381	1
4382	0
4383	0
4384	1
4385	0
4386	0
4387	0
4388	0
4389	0
4390	1
4391	1
4392	0
4393	1
4394	1
4395	1
4396	0
4397	0
4398	0
4399	0
4400	1
4401	1
4402	0
4403	0
4404	0
4405	1
4406	0
4407	1
4408	0
4409	1
4410	1
4411	0
4412	0
4413	1
4414	0
4415	0
4416	0
4417	0
4418	0
4419	0
4420	0
4421	1
4422	0
4423	0
4424	1
4425	1
4426	1
4427	1
4428	0
4429	0
4430	1
4431	1
4432	0
4433	0
4434	0
4435	1
4436	1
4437	1
4438	1
4439	1
4440	0
4441	0
4442	0
4443	0
4444	0
4445	0
4446	1
4447	1
4448	0
4449	0
4450	1
4451	0
4452	0
4453	1
4454	0
4455	0
4456	1
4457	1
4458	0
4459	1
4460	0
4461	1
4462	0
4463	1
4464	1
4465	0
4466	0
4467	1
4468	1
4469	0
4470	0
4471	0
4472	0
4473	0
4474	1
4475	1
4476	1
4477	0
4478	0
4479	1
4480	0
4481	0
4482	0
4483	1
4484	0
4485	1
4486	0
4487	0
4488	1
4489	0
4490	1
4491	0
4492	1
4493	0
4494	0
4495	1
4496	1
4497	1
4498	0
4499	1
4500	0
4501	1
4502	0
4503	0
4504	1
4505	1
4506	1
4507	1
4508	0
4509	0
4510	1
4511	1
4512	1
4513	1
4514	1
4515	0
4516	0
4517	0
4518	0
4519	1
4520	0
4521	1
4522	1
4523	0
4524	0
4525	0
4526	1
4527	0
4528	0
4529	1
4530	1
4531	0
4532	1
4533	1
4534	0
4535	0
4536	1
4537	0
4538	1
4539	0
4540	0
4541	0
4542	0
4543	0
4544	0
4545	1
4546	1
4547	0
4548	0
4549	0
4550	1
4551	1
4552	0
4553	0
4554	0
4555	0
4556	0
4557	1
4558	1
4559	0
4560	0
4561	0
4562	0
4563	0
4564	0
4565	0
4566	0
4567	0
4568	0
4569	0
4570	1
4571	1
4572	0
4573	0
4574	1
4575	0
4576	0
4577	0
4578	0
4579	0
4580	0
4581	0
4582	0
4583	1
4584	1
4585	0
4586	1
4587	0
4588	1
4589	1
4590	0
4591	1
4592	1
4593	0
4594	1
4595	0
4596	0
4597	0
4598	0
4599	1
4600	0
4601	0
4602	0
4603	0
4604	0
4605	0
4606	0
4607	0
4608	0
4609	0
4610	0
4611	0
4612	1
4613	0
4614	1
4615	1
4616	0
4617	1
4618	0
4619	0
4620	0
4621	0
4622	0
4623	1
4624	0
4625	1
4626	0
4627	1
4628	0
4629	0
4630	1
4631	0
4632	0
4633	0
4634	0
4635	0
4636	1
4637	0
4638	0
4639	1
4640	1
4641	1
4642	0
4643	0
4644	0
4645	0
4646	1
4647	0
4648	0
4649	0
4650	0
4651	1
4652	1
4653	0
4654	0
4655	1
4656	1
4657	0
4658	1
4659	0
4660	0
4661	1
4662	1
4663	1
4664	0
4665	1
4666	0
4667	1
4668	1
4669	1
4670	1
4671	1
4672	0
4673	0
4674	0
4675	1
4676	0
4677	0
4678	1
4679	1
4680	0
4681	1
4682	0
4683	0
4684	1
4685	0
4686	0
4687	1
4688	0
4689	0
4690	1
4691	1
4692	0
4693	0
4694	0
4695	0
4696	1
4697	0
4698	0
4699	0
4700	0
4701	0
4702	0
4703	1
4704	0
4705	1
4706	1
4707	0
4708	0
4709	0
4710	1
4711	1
4712	0
4713	0
4714	0
4715	0
4716	0
4717	0
4718	0
4719	0
4720	0
4721	1
4722	1
4723	1
4724	0
4725	1
4726	1
4727	1
4728	0
4729	0
4730	0
4731	1
4732	0
4733	0
4734	0
4735	1
4736	0
4737	0
4738	0
4739	0
4740	0
4741	0
4742	1
4743	0
4744	0
4745	0
4746	1
4747	0
4748	1
4749	0
4750	1
4751	0
4752	0
4753	1
4754	1
4755	0
4756	0
4757	1
4758	1
4759	0
4760	0
4761	1
4762	0
4763	0
4764	1
4765	0
4766	0
4767	0
4768	0
4769	0
4770	0
4771	0
4772	1
4773	1
4774	1
4775	0
4776	0
4777	1
4778	0
4779	0
4780	1
4781	0
4782	0
4783	1
4784	0
4785	1
4786	1
4787	1
4788	1
4789	0
4790	1
4791	0
4792	1
4793	0
4794	0
4795	0
4796	1
4797	0
4798	0
4799	1
4800	1
4801	0
4802	0
4803	1
4804	0
4805	0
4806	0
4807	0
4808	0
4809	1
4810	1
4811	1
4812	1
4813	0
4814	0
4815	0
4816	0
4817	1
4818	0
4819	0
4820	1
4821	0
4822	0
4823	0
4824	1
4825	0
4826	0
4827	1
4828	0
4829	0
4830	1
4831	0
4832	0
4833	1
4834	1
4835	0
4836	1
4837	1
4838	1
4839	0
4840	1
4841	0
4842	1
4843	0
4844	0
4845	0
4846	0
4847	1
4848	0
4849	0
4850	1
4851	0
4852	0
4853	0
4854	1
4855	1
4856	0
4857	1
4858	1
4859	0
4860	0
4861	0
4862	1
4863	1
4864	0
4865	1
4866	0
4867	0
4868	0
4869	1
4870	1
4871	0
4872	0
4873	1
4874	0
4875	1
4876	0
4877	1
4878	0
4879	0
4880	1
4881	1
4882	0
4883	1
4884	1
4885	0
4886	0
4887	0
4888	0
4889	1
4890	0
4891	1
4892	0
4893	0
4894	1
4895	1
4896	1
4897	1
4898	0
4899	1
4900	1
4901	1
4902	0
4903	0
4904	0
4905	1
4906	0
4907	1
4908	0
4909	1
4910	0
4911	0
4912	0
4913	0
4914	0
4915	0
4916	0
4917	1
4918	0
4919	0
4920	1
4921	1
4922	0
4923	1
4924	1
4925	1
4926	1
4927	0
4928	0
4929	1
4930	0
4931	0
4932	1
4933	1
4934	0
4935	1
4936	0
4937	0
4938	0
4939	0
4940	1
4941	0
4942	0
4943	1
4944	0
4945	0
4946	0
4947	0
4948	0
4949	0
4950	1
4951	1
4952	0
4953	1
4954	0
4955	1
4956	0
4957	1
4958	1
4959	0
4960	0
4961	1
4962	1
4963	0
4964	0
4965	1
4966	1
4967	0
4968	0
4969	1
4970	1
4971	1
4972	1
4973	0
4974	0
4975	0
4976	0
4977	0
4978	0
4979	1
4980	1
4981	1
4982	0
4983	0
4984	1
4985	0
4986	1
4987	1
4988	0
4989	0
4990	0
4991	0
4992	0
4993	1
4994	1
4995	0
4996	0
4997	1
4998	0
4999	1
5000	0
5001	0
5002	1
5003	1
5004	0
5005	1
5006	0
5007	1
5008	0
5009	0
5010	1
5011	1
5012	0
5013	1
5014	0
5015	1
5016	0
5017	0
5018	0
5019	1
5020	0
5021	0
5022	1
5023	0
5024	0
5025	0
5026	0
5027	1
5028	1
5029	1
5030	0
5031	1
5032	0
5033	0
5034	0
5035	0
5036	0
5037	0
5038	0
5039	0
5040	0
5041	1
5042	1
5043	0
5044	0
5045	1
5046	0
5047	0
5048	0
5049	1
5050	1
5051	1
5052	0
5053	0
5054	0
5055	1
5056	0
5057	1
5058	0
5059	0
5060	0
5061	0
5062	0
5063	1
5064	0
5065	1
5066	0
5067	0
5068	1
5069	0
5070	0
5071	1
5072	0
5073	0
5074	0
5075	0
5076	0
5077	1
5078	0
5079	0
5080	1
5081	1
5082	0
5083	0
5084	1
5085	0
5086	0
5087	0
5088	0
5089	0
5090	0
5091	1
5092	0
5093	1
5094	1
5095	0
5096	1
5097	0
5098	0
5099	0
5100	1
5101	0
5102	0
5103	0
5104	0
5105	1
5106	0
5107	1
5108	1
5109	1
5110	0
5111	1
5112	0
5113	0
5114	0
5115	1
5116	1
5117	0
5118	1
5119	0
5120	1
5121	1
5122	1
5123	1
5124	0
5125	1
5126	0
5127	1
5128	0
5129	0
5130	1
5131	0
5132	0
5133	1
5134	1
5135	1
5136	1
5137	0
5138	0
5139	0
5140	0
5141	0
5142	1
5143	1
5144	0
5145	1
5146	1
5147	0
5148	1
5149	0
5150	0
5151	0
5152	1
5153	0
5154	0
5155	0
5156	1
5157	1
5158	0
5159	0
5160	0
5161	0
5162	0
5163	0
5164	1
5165	1
5166	0
5167	0
5168	1
5169	1
5170	0
5171	0
5172	0
5173	0
5174	0
5175	0
5176	0
5177	1
5178	0
5179	0
5180	0
5181	0
5182	0
5183	1
5184	0
5185	0
5186	0
5187	0
5188	0
5189	1
5190	0
5191	0
5192	1
5193	0
5194	0
5195	1
5196	0
5197	0
5198	0
5199	0
5200	0
5201	0
5202	0
5203	0
5204	0
5205	1
5206	0
5207	1
5208	0
5209	1
5210	1
5211	1
5212	0
5213	1
5214	1
5215	1
5216	1
5217	0
5218	0
5219	0
5220	0
5221	0
5222	0
5223	0
5224	0
5225	1
5226	0
5227	0
5228	0
5229	0
5230	0
5231	1
5232	0
5233	0
5234	0
5235	0
5236	1
5237	0
5238	1
5239	0
5240	0
5241	1
5242	1
5243	0
5244	0
5245	0
5246	0
5247	1
5248	0
5249	1
5250	0
5251	0
5252	1
5253	0
5254	1
5255	0
5256	0
5257	1
5258	0
5259	0
5260	0
5261	0
5262	1
5263	1
5264	1
5265	1
5266	0
5267	1
5268	0
5269	0
5270	0
5271	0
5272	0
5273	0
5274	1
5275	0
5276	0
5277	0
5278	1
5279	1
5280	0
5281	0
5282	0
5283	0
5284	1
5285	0
5286	1
5287	1
5288	0
5289	0
5290	1
5291	0
5292	1
5293	1
5294	1
5295	0
5296	0
5297	0
5298	0
5299	0
5300	0
5301	0
5302	0
5303	1
5304	0
5305	1
5306	0
5307	0
5308	0
5309	0
5310	0
5311	0
5312	1
5313	1
5314	1
5315	0
5316	1
5317	0
5318	0
5319	0
5320	1
5321	1
5322	0
5323	1
5324	1
5325	1
5326	1
5327	0
5328	1
5329	1
5330	0
5331	0
5332	0
5333	0
5334	1
5335	0
5336	1
5337	0
5338	0
5339	0
5340	0
5341	0
5342	0
5343	0
5344	0
5345	0
5346	0
5347	0
5348	0
5349	0
5350	1
5351	1
5352	0
5353	0
5354	0
5355	0
5356	1
5357	0
5358	0
5359	0
5360	0
5361	0
5362	0
5363	1
5364	1
5365	0
5366	0
5367	1
5368	0
5369	0
5370	1
5371	1
5372	0
5373	0
5374	0
5375	0
5376	1
5377	0
5378	1
5379	0
5380	1
5381	0
5382	1
5383	1
5384	1
5385	0
5386	1
5387	1
5388	0
5389	1
5390	1
5391	1
5392	1
5393	1
5394	0
5395	1
5396	1
5397	0
5398	0
5399	1
5400	1
5401	0
5402	1
5403	0
5404	1
5405	1
5406	0
5407	0
5408	1
5409	0
5410	0
5411	1
5412	1
5413	0
5414	1
5415	0
5416	1
5417	0
5418	0
5419	0
5420	0
5421	1
5422	0
5423	1
5424	0
5425	0
5426	1
5427	1
5428	1
5429	1
5430	1
5431	1
5432	1
5433	0
5434	0
5435	1
5436	0
5437	0
5438	1
5439	0
5440	1
5441	1
5442	0
5443	0
5444	1
5445	1
5446	1
5447	1
5448	0
5449	1
5450	0
5451	0
5452	1
5453	0
5454	0
5455	0
5456	1
5457	0
5458	0
5459	1
5460	0
5461	0
5462	0
5463	0
5464	0
5465	1
5466	0
5467	0
5468	0
5469	1
5470	0
5471	1
5472	0
5473	1
5474	1
5475	0
5476	1
5477	1
5478	0
5479	1
5480	0
5481	1
5482	0
5483	0
5484	0
5485	1
5486	0
5487	1
5488	0
5489	0
5490	0
5491	1
5492	1
5493	0
5494	1
5495	1
5496	0
5497	0
5498	0
5499	0
5500	0
5501	0
5502	0
5503	0
5504	0
5505	1
5506	1
5507	0
5508	0
5509	0
5510	0
5511	0
5512	0
5513	1
5514	1
5515	0
5516	0
5517	1
5518	1
5519	0
5520	0
5521	1
5522	1
5523	0
5524	0
5525	0
5526	0
5527	0
5528	1
5529	1
5530	1
5531	1
5532	0
5533	0
5534	1
5535	0
5536	1
5537	1
5538	0
5539	0
5540	0
5541	1
5542	1
5543	0
5544	0
5545	1
5546	0
5547	0
5548	0
5549	0
5550	1
5551	1
5552	1
5553	1
5554	0
5555	0
5556	0
5557	0
5558	1
5559	1
5560	0
5561	1
5562	0
5563	0
5564	1
5565	0
5566	1
5567	0
5568	1
5569	0
5570	0
5571	0
5572	1
5573	0
5574	0
5575	0
5576	0
5577	1
5578	1
5579	0
5580	0
5581	0
5582	0
5583	0
5584	1
5585	1
5586	0
5587	1
5588	1
5589	1
5590	0
5591	0
5592	0
5593	1
5594	1
5595	1
5596	1
5597	0
5598	0
5599	1
5600	1
5601	0
5602	1
5603	0
5604	1
5605	0
5606	0
5607	0
5608	0
5609	1
5610	0
5611	1
5612	1
5613	0
5614	1
5615	0
5616	0
5617	1
5618	0
5619	1
5620	1
5621	0
5622	1
5623	1
5624	0
5625	1
5626	0
5627	0
5628	1
5629	0
5630	1
5631	1
5632	0
5633	0
5634	0
5635	0
5636	1
5637	1
5638	1
5639	1
5640	1
5641	1
5642	1
5643	1
5644	1
5645	0
5646	0
5647	0
5648	0
5649	1
5650	0
5651	0
5652	1
5653	0
5654	0
5655	0
5656	1
5657	0
5658	1
5659	1
5660	0
5661	0
5662	0
5663	0
5664	0
5665	0
5666	0
5667	0
5668	1
5669	1
5670	1
5671	0
5672	0
5673	0
5674	0
5675	0
5676	1
5677	1
5678	0
5679	0
5680	1
5681	1
5682	1
5683	0
5684	0
5685	1
5686	1
5687	0
5688	1
5689	0
5690	1
5691	0
5692	0
5693	0
5694	1
5695	0
5696	1
5697	0
5698	0
5699	0
5700	0
5701	1
5702	1
5703	0
5704	0
5705	1
5706	0
5707	1
5708	1
5709	0
5710	1
5711	0
5712	1
5713	0
5714	0
5715	1
5716	0
5717	1
5718	0
5719	0
5720	0
5721	1
5722	0
5723	0
5724	0
5725	0
5726	1
5727	0
5728	1
5729	0
5730	0
5731	0
5732	0
5733	1
5734	1
5735	0
5736	0
5737	0
5738	1
5739	1
5740	0
5741	1
5742	1
5743	0
5744	0
5745	0
5746	1
5747	1
5748	0
5749	0
5750	1
5751	1
5752	1
5753	1
5754	0
5755	1
5756	0
5757	1
5758	0
5759	1
5760	1
5761	1
5762	0
5763	0
5764	0
5765	0
5766	0
5767	1
5768	0
5769	0
5770	1
5771	1
5772	0
5773	0
5774	0
5775	0
5776	0
5777	0
5778	1
5779	1
5780	0
5781	1
5782	1
5783	1
5784	0
5785	0
5786	0
5787	0
5788	1
5789	1
5790	0
5791	0
5792	0
5793	0
5794	1
5795	0
5796	0
